Detected kernel version 4.14.105, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
Epoch 0/10000000	Loss:  5.06996	Time elapsed: 100.655s
Removed shared tensor {'blocks.12.attn1.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.4.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 301/10000000	Loss:  2.08664	Time elapsed: 26.409s
Epoch 302/10000000	Loss:  2.05596	Time elapsed: 26.103s
Epoch 303/10000000	Loss:  2.03700	Time elapsed: 26.795s
Epoch 304/10000000	Loss:  2.06748	Time elapsed: 28.033s
Epoch 305/10000000	Loss:  2.07781	Time elapsed: 27.605s
Epoch 306/10000000	Loss:  2.04859	Time elapsed: 28.160s
Epoch 307/10000000	Loss:  2.05711	Time elapsed: 27.353s
Epoch 308/10000000	Loss:  2.04482	Time elapsed: 26.557s
Epoch 309/10000000	Loss:  2.05324	Time elapsed: 26.905s
Epoch 310/10000000	Loss:  2.07089	Time elapsed: 26.969s
Epoch 311/10000000	Loss:  2.04834	Time elapsed: 28.226s
Epoch 312/10000000	Loss:  2.06487	Time elapsed: 27.696s
Epoch 313/10000000	Loss:  2.09522	Time elapsed: 28.593s
Epoch 314/10000000	Loss:  2.02429	Time elapsed: 27.710s
Epoch 315/10000000	Loss:  2.04302	Time elapsed: 27.098s
Epoch 316/10000000	Loss:  2.07729	Time elapsed: 27.037s
Epoch 317/10000000	Loss:  2.03974	Time elapsed: 27.448s
Epoch 318/10000000	Loss:  2.03913	Time elapsed: 27.815s
Epoch 319/10000000	Loss:  2.05065	Time elapsed: 27.017s
Epoch 320/10000000	Loss:  2.06430	Time elapsed: 27.389s
Epoch 321/10000000	Loss:  2.01022	Time elapsed: 26.722s
Epoch 322/10000000	Loss:  2.01484	Time elapsed: 26.480s
Epoch 323/10000000	Loss:  2.08729	Time elapsed: 26.957s
Epoch 324/10000000	Loss:  2.06761	Time elapsed: 26.335s
Epoch 325/10000000	Loss:  2.09008	Time elapsed: 26.102s
Epoch 326/10000000	Loss:  2.03455	Time elapsed: 26.698s
Epoch 327/10000000	Loss:  2.08088	Time elapsed: 27.592s
Epoch 328/10000000	Loss:  2.01585	Time elapsed: 26.498s
Epoch 329/10000000	Loss:  2.03694	Time elapsed: 28.191s
Epoch 330/10000000	Loss:  2.03148	Time elapsed: 27.608s
Epoch 331/10000000	Loss:  2.02603	Time elapsed: 26.808s
Epoch 332/10000000	Loss:  2.09435	Time elapsed: 25.796s
Epoch 333/10000000	Loss:  2.08167	Time elapsed: 27.292s
Epoch 334/10000000	Loss:  2.08098	Time elapsed: 26.686s
Epoch 335/10000000	Loss:  2.02683	Time elapsed: 28.120s
Epoch 336/10000000	Loss:  2.07985	Time elapsed: 26.816s
Epoch 337/10000000	Loss:  2.07768	Time elapsed: 27.826s
Epoch 338/10000000	Loss:  2.07680	Time elapsed: 28.452s
Epoch 339/10000000	Loss:  2.05676	Time elapsed: 27.996s
Epoch 340/10000000	Loss:  2.07424	Time elapsed: 27.197s
Epoch 341/10000000	Loss:  2.05997	Time elapsed: 26.715s
Epoch 342/10000000	Loss:  2.06682	Time elapsed: 28.307s
Epoch 343/10000000	Loss:  2.05102	Time elapsed: 27.389s
Epoch 344/10000000	Loss:  2.07318	Time elapsed: 27.809s
Epoch 345/10000000	Loss:  2.04399	Time elapsed: 27.101s
Epoch 346/10000000	Loss:  2.05032	Time elapsed: 26.602s
Epoch 347/10000000	Loss:  2.03938	Time elapsed: 27.595s
Epoch 348/10000000	Loss:  2.05807	Time elapsed: 29.095s
Epoch 349/10000000	Loss:  2.07151	Time elapsed: 27.782s
Epoch 350/10000000	Loss:  2.04378	Time elapsed: 27.820s
Epoch 351/10000000	Loss:  2.02160	Time elapsed: 27.298s
Epoch 352/10000000	Loss:  2.07314	Time elapsed: 27.917s
Epoch 353/10000000	Loss:  2.01426	Time elapsed: 26.883s
Epoch 354/10000000	Loss:  2.06402	Time elapsed: 26.517s
Epoch 355/10000000	Loss:  2.04687	Time elapsed: 26.888s
Epoch 356/10000000	Loss:  2.06489	Time elapsed: 26.786s
Epoch 357/10000000	Loss:  2.05561	Time elapsed: 27.506s
Epoch 358/10000000	Loss:  2.00857	Time elapsed: 26.407s
Epoch 359/10000000	Loss:  2.05902	Time elapsed: 26.992s
Epoch 360/10000000	Loss:  2.08182	Time elapsed: 26.397s
Epoch 361/10000000	Loss:  2.05074	Time elapsed: 26.415s
Epoch 362/10000000	Loss:  2.05401	Time elapsed: 25.994s
Epoch 363/10000000	Loss:  2.09432	Time elapsed: 26.603s
Epoch 364/10000000	Loss:  2.05670	Time elapsed: 26.700s
Epoch 365/10000000	Loss:  2.04073	Time elapsed: 26.688s
Epoch 366/10000000	Loss:  2.08534	Time elapsed: 28.100s
Epoch 367/10000000	Loss:  2.01657	Time elapsed: 27.781s
Epoch 368/10000000	Loss:  2.05113	Time elapsed: 26.338s
Epoch 369/10000000	Loss:  2.03334	Time elapsed: 27.803s
Epoch 370/10000000	Loss:  2.06635	Time elapsed: 27.373s
Epoch 371/10000000	Loss:  2.08621	Time elapsed: 26.402s
Epoch 372/10000000	Loss:  2.02684	Time elapsed: 26.718s
Epoch 373/10000000	Loss:  2.07521	Time elapsed: 27.376s
Epoch 374/10000000	Loss:  2.04361	Time elapsed: 27.189s
Epoch 375/10000000	Loss:  2.01746	Time elapsed: 26.719s
Epoch 376/10000000	Loss:  2.07154	Time elapsed: 27.396s
Epoch 377/10000000	Loss:  2.03054	Time elapsed: 26.714s
Epoch 378/10000000	Loss:  2.06824	Time elapsed: 26.791s
Epoch 379/10000000	Loss:  2.04553	Time elapsed: 27.901s
Epoch 380/10000000	Loss:  2.04434	Time elapsed: 26.099s
Epoch 381/10000000	Loss:  2.04945	Time elapsed: 26.093s
Epoch 382/10000000	Loss:  2.05998	Time elapsed: 26.310s
Epoch 383/10000000	Loss:  2.02533	Time elapsed: 26.392s
Epoch 384/10000000	Loss:  2.02602	Time elapsed: 26.926s
Epoch 385/10000000	Loss:  2.02897	Time elapsed: 26.278s
Epoch 386/10000000	Loss:  2.04976	Time elapsed: 26.663s
Epoch 387/10000000	Loss:  2.02696	Time elapsed: 27.057s
Epoch 388/10000000	Loss:  2.03328	Time elapsed: 26.402s
Epoch 389/10000000	Loss:  2.02905	Time elapsed: 25.898s
Epoch 390/10000000	Loss:  2.03565	Time elapsed: 26.375s
Epoch 391/10000000	Loss:  2.02956	Time elapsed: 26.412s
Epoch 392/10000000	Loss:  2.05298	Time elapsed: 27.587s
Epoch 393/10000000	Loss:  2.03074	Time elapsed: 26.408s
Epoch 394/10000000	Loss:  2.03106	Time elapsed: 26.631s
Epoch 395/10000000	Loss:  2.02727	Time elapsed: 26.061s
Epoch 396/10000000	Loss:  2.02274	Time elapsed: 25.703s
Epoch 397/10000000	Loss:  2.06332	Time elapsed: 26.815s
Epoch 398/10000000	Loss:  1.97933	Time elapsed: 26.698s
Epoch 399/10000000	Loss:  2.03517	Time elapsed: 26.912s
Epoch 400/10000000	Loss:  2.02964	Time elapsed: 26.875s
Removed shared tensor {'blocks.12.attn1.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.4.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 401/10000000	Loss:  2.06719	Time elapsed: 27.127s
Epoch 402/10000000	Loss:  2.03810	Time elapsed: 26.820s
Epoch 403/10000000	Loss:  2.02822	Time elapsed: 26.243s
Epoch 404/10000000	Loss:  2.04391	Time elapsed: 27.044s
Epoch 405/10000000	Loss:  2.03018	Time elapsed: 26.683s
Epoch 406/10000000	Loss:  2.01403	Time elapsed: 27.213s
Epoch 407/10000000	Loss:  2.06361	Time elapsed: 26.831s
Epoch 408/10000000	Loss:  2.02874	Time elapsed: 26.368s
Epoch 409/10000000	Loss:  2.05171	Time elapsed: 26.896s
Epoch 410/10000000	Loss:  2.02296	Time elapsed: 26.601s
Epoch 411/10000000	Loss:  2.03835	Time elapsed: 26.593s
Epoch 412/10000000	Loss:  2.03462	Time elapsed: 27.229s
Epoch 413/10000000	Loss:  2.01869	Time elapsed: 26.983s
Epoch 414/10000000	Loss:  2.03394	Time elapsed: 27.203s
Epoch 415/10000000	Loss:  2.04713	Time elapsed: 27.401s
Epoch 416/10000000	Loss:  2.02986	Time elapsed: 26.696s
Epoch 417/10000000	Loss:  2.08689	Time elapsed: 26.696s
Epoch 418/10000000	Loss:  2.01300	Time elapsed: 26.799s
Epoch 419/10000000	Loss:  2.05287	Time elapsed: 26.808s
Epoch 420/10000000	Loss:  2.05025	Time elapsed: 26.194s
Epoch 421/10000000	Loss:  2.02793	Time elapsed: 26.092s
Epoch 422/10000000	Loss:  2.01201	Time elapsed: 26.925s
Epoch 423/10000000	Loss:  2.02165	Time elapsed: 26.680s
Epoch 424/10000000	Loss:  2.03967	Time elapsed: 26.903s
Epoch 425/10000000	Loss:  2.03673	Time elapsed: 27.270s
Epoch 426/10000000	Loss:  2.04173	Time elapsed: 27.013s
Epoch 427/10000000	Loss:  2.04798	Time elapsed: 26.816s
Epoch 428/10000000	Loss:  2.05566	Time elapsed: 26.815s
Epoch 429/10000000	Loss:  2.02769	Time elapsed: 27.012s
Epoch 430/10000000	Loss:  2.05837	Time elapsed: 26.777s
Epoch 431/10000000	Loss:  2.05770	Time elapsed: 27.101s
Epoch 432/10000000	Loss:  2.05405	Time elapsed: 28.181s
Epoch 433/10000000	Loss:  2.06983	Time elapsed: 27.707s
Epoch 434/10000000	Loss:  2.01035	Time elapsed: 27.405s
Epoch 435/10000000	Loss:  1.99252	Time elapsed: 27.987s
Epoch 436/10000000	Loss:  2.00650	Time elapsed: 26.319s
Epoch 437/10000000	Loss:  2.03333	Time elapsed: 26.692s
Epoch 438/10000000	Loss:  2.03176	Time elapsed: 27.292s
Epoch 439/10000000	Loss:  1.97963	Time elapsed: 26.807s
Epoch 440/10000000	Loss:  2.04182	Time elapsed: 27.242s
Epoch 441/10000000	Loss:  2.03433	Time elapsed: 28.155s
Epoch 442/10000000	Loss:  2.03772	Time elapsed: 28.597s
Epoch 443/10000000	Loss:  2.04567	Time elapsed: 27.603s
Epoch 444/10000000	Loss:  2.04692	Time elapsed: 26.796s
Epoch 445/10000000	Loss:  2.03990	Time elapsed: 27.808s
Epoch 446/10000000	Loss:  2.00316	Time elapsed: 27.999s
Epoch 447/10000000	Loss:  2.05576	Time elapsed: 26.975s
Epoch 448/10000000	Loss:  2.04244	Time elapsed: 27.415s
Epoch 449/10000000	Loss:  1.99901	Time elapsed: 26.400s
Epoch 450/10000000	Loss:  2.00972	Time elapsed: 28.006s
Epoch 451/10000000	Loss:  2.03850	Time elapsed: 26.506s
Epoch 452/10000000	Loss:  2.02589	Time elapsed: 26.574s
Epoch 453/10000000	Loss:  2.01530	Time elapsed: 26.726s
Epoch 454/10000000	Loss:  2.01232	Time elapsed: 26.981s
Epoch 455/10000000	Loss:  2.01235	Time elapsed: 26.409s
Epoch 456/10000000	Loss:  2.02802	Time elapsed: 26.762s
Epoch 457/10000000	Loss:  2.01473	Time elapsed: 26.046s
Epoch 458/10000000	Loss:  2.04012	Time elapsed: 27.191s
Epoch 459/10000000	Loss:  1.99055	Time elapsed: 26.119s
Epoch 460/10000000	Loss:  2.03799	Time elapsed: 26.510s
Epoch 461/10000000	Loss:  2.02072	Time elapsed: 27.278s
Epoch 462/10000000	Loss:  2.03991	Time elapsed: 28.294s
Epoch 463/10000000	Loss:  2.02264	Time elapsed: 27.418s
Epoch 464/10000000	Loss:  1.99711	Time elapsed: 28.584s
Epoch 465/10000000	Loss:  2.04994	Time elapsed: 28.225s
Epoch 466/10000000	Loss:  2.01762	Time elapsed: 28.660s
Epoch 467/10000000	Loss:  2.01152	Time elapsed: 27.794s
Epoch 468/10000000	Loss:  2.03332	Time elapsed: 27.588s
Epoch 469/10000000	Loss:  2.04765	Time elapsed: 27.526s
Epoch 470/10000000	Loss:  2.00876	Time elapsed: 27.531s
Epoch 471/10000000	Loss:  2.05765	Time elapsed: 27.970s
Epoch 472/10000000	Loss:  2.06075	Time elapsed: 27.599s
Epoch 473/10000000	Loss:  2.02871	Time elapsed: 26.997s
Epoch 474/10000000	Loss:  2.05713	Time elapsed: 26.799s
Epoch 475/10000000	Loss:  2.03676	Time elapsed: 28.206s
Epoch 476/10000000	Loss:  2.03383	Time elapsed: 26.809s
Epoch 477/10000000	Loss:  2.05157	Time elapsed: 27.383s
Epoch 478/10000000	Loss:  2.00797	Time elapsed: 26.910s
Epoch 479/10000000	Loss:  2.01932	Time elapsed: 27.287s
Epoch 480/10000000	Loss:  2.01699	Time elapsed: 26.607s
Epoch 481/10000000	Loss:  2.04632	Time elapsed: 26.709s
Epoch 482/10000000	Loss:  2.03596	Time elapsed: 27.189s
Epoch 483/10000000	Loss:  2.04470	Time elapsed: 26.505s
Epoch 484/10000000	Loss:  2.01437	Time elapsed: 26.491s
Epoch 485/10000000	Loss:  2.05186	Time elapsed: 26.212s
Epoch 486/10000000	Loss:  2.01828	Time elapsed: 26.627s
Epoch 487/10000000	Loss:  2.04715	Time elapsed: 26.263s
Epoch 488/10000000	Loss:  2.03805	Time elapsed: 26.110s
Epoch 489/10000000	Loss:  1.99901	Time elapsed: 26.279s
Epoch 490/10000000	Loss:  2.03431	Time elapsed: 26.414s
Epoch 491/10000000	Loss:  2.08649	Time elapsed: 26.994s
Epoch 492/10000000	Loss:  2.01032	Time elapsed: 26.726s
Epoch 493/10000000	Loss:  2.01315	Time elapsed: 27.490s
Epoch 494/10000000	Loss:  2.02630	Time elapsed: 27.468s
Epoch 495/10000000	Loss:  2.01007	Time elapsed: 27.025s
Epoch 496/10000000	Loss:  2.02286	Time elapsed: 27.202s
Epoch 497/10000000	Loss:  2.06097	Time elapsed: 26.912s
Epoch 498/10000000	Loss:  2.02624	Time elapsed: 26.596s
Epoch 499/10000000	Loss:  2.04109	Time elapsed: 28.426s
Epoch 500/10000000	Loss:  2.06169	Time elapsed: 28.283s
Removed shared tensor {'blocks.12.attn1.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.4.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 501/10000000	Loss:  2.01229	Time elapsed: 27.362s
Epoch 502/10000000	Loss:  2.03527	Time elapsed: 26.827s
Epoch 503/10000000	Loss:  2.00563	Time elapsed: 27.907s
Epoch 504/10000000	Loss:  1.97753	Time elapsed: 28.209s
Epoch 505/10000000	Loss:  2.04531	Time elapsed: 26.488s
Epoch 506/10000000	Loss:  2.01449	Time elapsed: 26.788s
Epoch 507/10000000	Loss:  2.04367	Time elapsed: 27.059s
Epoch 508/10000000	Loss:  2.03660	Time elapsed: 26.485s
Epoch 509/10000000	Loss:  2.00990	Time elapsed: 26.355s
Epoch 510/10000000	Loss:  2.00469	Time elapsed: 27.794s
Epoch 511/10000000	Loss:  2.04427	Time elapsed: 26.927s
Epoch 512/10000000	Loss:  1.98072	Time elapsed: 27.303s
Epoch 513/10000000	Loss:  2.02544	Time elapsed: 25.890s
Epoch 514/10000000	Loss:  1.98316	Time elapsed: 26.409s
Epoch 515/10000000	Loss:  2.01418	Time elapsed: 26.188s
Epoch 516/10000000	Loss:  1.99862	Time elapsed: 27.392s
Epoch 517/10000000	Loss:  2.02336	Time elapsed: 26.509s
Epoch 518/10000000	Loss:  2.02447	Time elapsed: 26.687s
Epoch 519/10000000	Loss:  2.02731	Time elapsed: 26.503s
Epoch 520/10000000	Loss:  2.03350	Time elapsed: 25.878s
Epoch 521/10000000	Loss:  1.99656	Time elapsed: 26.413s
Epoch 522/10000000	Loss:  2.02491	Time elapsed: 26.502s
Epoch 523/10000000	Loss:  2.02192	Time elapsed: 27.202s
Epoch 524/10000000	Loss:  2.02544	Time elapsed: 26.799s
Epoch 525/10000000	Loss:  2.03748	Time elapsed: 27.109s
Epoch 526/10000000	Loss:  2.00705	Time elapsed: 25.787s
Epoch 527/10000000	Loss:  2.04171	Time elapsed: 26.275s
Epoch 528/10000000	Loss:  2.01120	Time elapsed: 26.538s
Epoch 529/10000000	Loss:  2.02783	Time elapsed: 26.870s
Epoch 530/10000000	Loss:  2.02698	Time elapsed: 29.145s
Epoch 531/10000000	Loss:  2.02823	Time elapsed: 28.981s
Epoch 532/10000000	Loss:  2.00970	Time elapsed: 28.402s
Epoch 533/10000000	Loss:  2.02267	Time elapsed: 27.402s
Epoch 534/10000000	Loss:  2.01563	Time elapsed: 28.873s
Epoch 535/10000000	Loss:  2.02342	Time elapsed: 28.328s
Epoch 536/10000000	Loss:  2.03864	Time elapsed: 27.904s
Epoch 537/10000000	Loss:  2.01639	Time elapsed: 27.797s
Epoch 538/10000000	Loss:  2.00867	Time elapsed: 27.882s
Epoch 539/10000000	Loss:  2.01355	Time elapsed: 27.941s
Epoch 540/10000000	Loss:  2.00748	Time elapsed: 28.574s
Epoch 541/10000000	Loss:  2.06030	Time elapsed: 28.382s
Epoch 542/10000000	Loss:  2.04387	Time elapsed: 27.901s
Epoch 543/10000000	Loss:  1.99273	Time elapsed: 26.101s
Epoch 544/10000000	Loss:  2.04968	Time elapsed: 26.304s
Epoch 545/10000000	Loss:  2.01434	Time elapsed: 26.905s
Epoch 546/10000000	Loss:  2.01044	Time elapsed: 26.395s
Epoch 547/10000000	Loss:  2.01528	Time elapsed: 26.425s
Epoch 548/10000000	Loss:  2.02689	Time elapsed: 26.872s
Epoch 549/10000000	Loss:  2.00101	Time elapsed: 28.205s
Epoch 550/10000000	Loss:  2.02312	Time elapsed: 26.801s
Epoch 551/10000000	Loss:  2.03824	Time elapsed: 26.511s
Epoch 552/10000000	Loss:  2.01445	Time elapsed: 26.178s
Epoch 553/10000000	Loss:  2.03374	Time elapsed: 28.029s
Epoch 554/10000000	Loss:  2.01579	Time elapsed: 27.185s
Epoch 555/10000000	Loss:  2.01672	Time elapsed: 27.091s
Epoch 556/10000000	Loss:  2.03845	Time elapsed: 28.001s
Epoch 557/10000000	Loss:  2.02817	Time elapsed: 28.008s
Epoch 558/10000000	Loss:  2.03030	Time elapsed: 28.389s
Epoch 559/10000000	Loss:  1.99891	Time elapsed: 28.292s
Epoch 560/10000000	Loss:  2.04505	Time elapsed: 28.212s
Epoch 561/10000000	Loss:  2.03383	Time elapsed: 28.597s
Epoch 562/10000000	Loss:  2.02110	Time elapsed: 27.431s
Epoch 563/10000000	Loss:  2.01147	Time elapsed: 27.145s
Epoch 564/10000000	Loss:  2.01836	Time elapsed: 28.828s
Epoch 565/10000000	Loss:  2.03356	Time elapsed: 28.895s
Epoch 566/10000000	Loss:  2.01803	Time elapsed: 27.870s
Epoch 567/10000000	Loss:  2.02433	Time elapsed: 27.139s
Epoch 568/10000000	Loss:  1.99090	Time elapsed: 27.625s
Epoch 569/10000000	Loss:  2.03543	Time elapsed: 28.095s
Epoch 570/10000000	Loss:  2.00762	Time elapsed: 27.482s
Epoch 571/10000000	Loss:  1.97795	Time elapsed: 27.085s
Epoch 572/10000000	Loss:  2.00106	Time elapsed: 26.082s
Epoch 573/10000000	Loss:  2.00850	Time elapsed: 27.321s
Epoch 574/10000000	Loss:  2.05681	Time elapsed: 26.700s
Epoch 575/10000000	Loss:  2.00237	Time elapsed: 26.391s
Epoch 576/10000000	Loss:  2.04378	Time elapsed: 26.213s
Epoch 577/10000000	Loss:  2.01568	Time elapsed: 26.592s
Epoch 578/10000000	Loss:  1.99975	Time elapsed: 26.704s
Epoch 579/10000000	Loss:  1.99867	Time elapsed: 28.246s
Epoch 580/10000000	Loss:  2.04030	Time elapsed: 26.544s
Epoch 581/10000000	Loss:  2.00859	Time elapsed: 26.244s
Epoch 582/10000000	Loss:  2.03049	Time elapsed: 27.167s
Epoch 583/10000000	Loss:  2.02834	Time elapsed: 26.796s
Epoch 584/10000000	Loss:  1.97478	Time elapsed: 26.988s
Epoch 585/10000000	Loss:  1.97387	Time elapsed: 26.820s
Epoch 586/10000000	Loss:  1.98827	Time elapsed: 26.487s
Epoch 587/10000000	Loss:  2.00978	Time elapsed: 26.448s
Epoch 588/10000000	Loss:  2.01308	Time elapsed: 27.857s
Epoch 589/10000000	Loss:  2.01367	Time elapsed: 27.595s
Epoch 590/10000000	Loss:  1.98290	Time elapsed: 26.619s
Epoch 591/10000000	Loss:  2.00742	Time elapsed: 27.194s
Epoch 592/10000000	Loss:  2.01340	Time elapsed: 28.805s
Epoch 593/10000000	Loss:  1.97814	Time elapsed: 28.596s
Epoch 594/10000000	Loss:  2.01119	Time elapsed: 28.009s
Epoch 595/10000000	Loss:  1.99503	Time elapsed: 27.580s
Epoch 596/10000000	Loss:  2.01467	Time elapsed: 26.199s
Epoch 597/10000000	Loss:  2.00294	Time elapsed: 28.206s
Epoch 598/10000000	Loss:  2.00150	Time elapsed: 27.797s
